horse_name,bisherige_starts,bisherige_siege,siegrate_historisch,race_date
Bomaro,10,3.0,0.3,2025-11-19
Cherry Lou,2,0.0,0.0,2025-11-19
Prince Attaque,1,0.0,0.0,2025-11-19
Power Lady,0,0.0,0.0,2025-11-19
Pia Dor,1,0.0,0.0,2025-11-19
Bella Sinfonia,3,1.0,0.3333333333333333,2025-11-19
Minor,4,1.0,0.25,2025-11-19
Sky Emperor,32,2.0,0.0625,2025-11-19
Lady Pretend,2,1.0,0.5,2025-11-19
Ja Ich Will,23,4.0,0.17391304347826086,2025-11-19
Azamastam,15,0.0,0.0,2025-11-19
Adelaide,12,1.0,0.08333333333333333,2025-11-19
Atlant,2,1.0,0.5,2025-11-19
Paige,17,3.0,0.17647058823529413,2025-11-19
Anton der Guetige,10,2.0,0.2,2025-11-19
Princess Churchill,2,0.0,0.0,2025-11-19
French Fizz,15,0.0,0.0,2025-11-19
Native Ruler,2,1.0,0.5,2025-12-07
Daytona,0,0.0,0.0,2025-12-07
See Ares,0,0.0,0.0,2025-12-07
Almenperle,0,0.0,0.0,2025-12-07
Track Record,24,3.0,0.125,2025-12-07
Zavaro,27,1.0,0.037037037037037035,2025-12-07
Zeraphina,9,1.0,0.1111111111111111,2025-12-07
Ginger Ale,6,0.0,0.0,2025-12-07
Lanciano Bello,3,0.0,0.0,2025-12-07
Sideshow Bob,30,2.0,0.06666666666666667,2025-12-07
A Countach,18,0.0,0.0,2025-12-07
Maidstone,28,1.0,0.03571428571428571,2025-12-07
Lex Luthor,18,1.0,0.05555555555555555,2025-12-07
Night Empress,15,1.0,0.06666666666666667,2025-12-07
Mandant,3,0.0,0.0,2025-12-07
Recovery,12,1.0,0.08333333333333333,2025-12-07
Königin Olivia,18,0.0,0.0,2025-12-07
The Queens Diamond,5,0.0,0.0,2025-12-07
Maharani,13,1.0,0.07692307692307693,2025-12-07
Varicon,16,0.0,0.0,2025-12-07
Aleja,19,5.0,0.2631578947368421,2025-12-07
Velato,29,3.0,0.10344827586206896,2025-12-07
Iram,13,2.0,0.15384615384615385,2025-12-07
Wariyano,5,1.0,0.2,2025-12-07
Gondara,9,1.0,0.1111111111111111,2025-12-07
Prairie Mouse,9,2.0,0.2222222222222222,2025-12-07
Mariano,12,3.0,0.25,2025-12-07
Valentino Dancer,16,1.0,0.0625,2025-12-07
Vermont,3,0.0,0.0,2025-12-07
Malleo,2,0.0,0.0,2025-12-07
Diamond Spirit,1,0.0,0.0,2025-12-07
Fantastic Star,2,0.0,0.0,2025-12-07
Raameen Solution,2,0.0,0.0,2025-12-07
Inci,12,0.0,0.0,2025-12-07
Bella Sheila,2,0.0,0.0,2025-12-07
July,2,0.0,0.0,2025-12-07
Kelly's Sweetie,10,0.0,0.0,2025-12-07
Wildest Lips,0,0.0,0.0,2025-12-07
Bellarose,3,0.0,0.0,2025-12-07
All Told,0,0.0,0.0,2025-12-07
Emilio,20,1.0,0.05,2025-12-07
Dickson,7,2.0,0.2857142857142857,2025-12-07
Arzys,4,1.0,0.25,2025-12-07
Next Dawn,14,0.0,0.0,2025-12-07
Aurum Sky,17,4.0,0.23529411764705882,2025-12-07
Night Glory,7,0.0,0.0,2025-12-07
Sambrosso,11,0.0,0.0,2025-12-07
Winchester,0,0.0,0.0,2025-12-14
Quick and Wild,14,1.0,0.07142857142857142,2025-12-14
Vasco,0,0.0,0.0,2025-12-14
Arctica Spirit,6,1.0,0.16666666666666666,2025-12-14
Money Time,0,0.0,0.0,2025-12-14
Tres Chic,7,0.0,0.0,2025-12-14
Energy Dragon,9,3.0,0.3333333333333333,2025-12-14
Keano,22,2.0,0.09090909090909091,2025-12-14
Danelo,15,1.0,0.06666666666666667,2025-12-14
Hazim,14,1.0,0.07142857142857142,2025-12-14
Same Rules Apply,5,1.0,0.2,2025-12-14
Celebrity Icon,3,0.0,0.0,2025-12-14
Jane Garfield,5,1.0,0.2,2025-12-14
Power Of Twins,0,0.0,0.0,2025-12-14
Sugar Baby,2,0.0,0.0,2025-12-14
Ireland Alexander,26,5.0,0.19230769230769232,2025-12-14
Nishiki Kamuro,25,6.0,0.24,2025-12-14
Sunny Time,1,0.0,0.0,2025-12-14
Tiffany Twisted,13,1.0,0.07692307692307693,2025-12-14
Maid of Dragon,22,2.0,0.09090909090909091,2025-12-14
Ameriyah,2,0.0,0.0,2025-12-14
Shayan,6,0.0,0.0,2025-12-14
Anasita,0,0.0,0.0,2025-12-14
Raffinesse,21,0.0,0.0,2025-12-14
Akua'dara,6,0.0,0.0,2025-12-14
Aral,10,1.0,0.1,2025-12-14
La vie c'est quoi,2,0.0,0.0,2025-12-14
Charming Lady,17,0.0,0.0,2025-12-14
Picnic En Ville,25,3.0,0.12,2025-12-14
Coriolan,22,2.0,0.09090909090909091,2025-12-14
Sommerberger,19,2.0,0.10526315789473684,2025-12-14
Strahlemann,19,2.0,0.10526315789473684,2025-12-14
Herm,4,0.0,0.0,2025-12-14
Master of Lips,10,0.0,0.0,2025-12-14
Nolan,2,0.0,0.0,2025-12-14
Ohcorona,19,1.0,0.05263157894736842,2025-12-14
Quemal,10,0.0,0.0,2025-12-14
Anspruch,5,2.0,0.4,2025-12-14
Pharosso,0,0.0,0.0,2025-12-14
Primo Violetto,8,2.0,0.25,2025-12-14
Woody Wood,15,5.0,0.3333333333333333,2025-12-14
Loreen,8,2.0,0.25,2025-12-14
Asaaleeb,22,5.0,0.22727272727272727,2025-12-14
Düx,11,0.0,0.0,2025-12-14
Stay First,21,6.0,0.2857142857142857,2025-12-14
Almotlaa,14,2.0,0.14285714285714285,2025-12-14
Bavarian Princess,16,3.0,0.1875,2025-12-14
Reshiram,0,0.0,0.0,2025-12-14
Sullyvan,6,0.0,0.0,2025-12-14
Darling Jay,18,3.0,0.16666666666666666,2025-12-14
Sabiano,9,1.0,0.1111111111111111,2025-12-14
Mr Pablo,19,3.0,0.15789473684210525,2025-12-14
Rambazamba,7,1.0,0.14285714285714285,2025-12-14
Laterani,21,1.0,0.047619047619047616,2025-12-14
Kölsche Bub,5,0.0,0.0,2025-12-14
Zaroon,13,1.0,0.07692307692307693,2025-12-14
Manero,11,0.0,0.0,2025-12-14
Quiabo,8,0.0,0.0,2025-12-14
Night Lord,2,0.0,0.0,2025-12-28
Turlow,5,4.0,0.8,2025-12-28
Dublone,10,1.0,0.1,2025-12-28
Ostseesonne,7,0.0,0.0,2025-12-28
Abana,1,0.0,0.0,2025-12-28
Green Gate,8,1.0,0.125,2025-12-28
Nauplia,6,1.0,0.16666666666666666,2025-12-28
Asker,2,1.0,0.5,2025-12-28
Invisible Fighter,0,0.0,0.0,2025-12-28
Pashang,0,0.0,0.0,2025-12-28
Super Marcy,0,0.0,0.0,2025-12-28
Berrygate,2,0.0,0.0,2025-12-28
Walencia,18,3.0,0.16666666666666666,2025-12-28
Gardone,4,1.0,0.25,2025-12-28
Vintage Love,14,1.0,0.07142857142857142,2025-12-28
Mayana,2,0.0,0.0,2025-12-28
Korfu,9,0.0,0.0,2025-12-28
Ajandra,11,0.0,0.0,2025-12-28
Beautiful Dawn,0,0.0,0.0,2025-12-28
Bellino,15,1.0,0.06666666666666667,2025-12-28
Imaginary,13,0.0,0.0,2025-12-28
Sacher,18,1.0,0.05555555555555555,2025-12-28
Salimero,5,0.0,0.0,2025-12-28
Bombardino,21,0.0,0.0,2025-12-28
Kalajana,18,2.0,0.1111111111111111,2025-12-28
Lady Kostas,2,0.0,0.0,2025-12-28
Major,4,0.0,0.0,2025-12-28
Streetzoffilly,19,0.0,0.0,2025-12-28
Phandorro,14,0.0,0.0,2025-12-28
Ardazita,8,1.0,0.125,2025-12-28
City Cat,14,0.0,0.0,2025-12-28
Comedy La Vega,24,3.0,0.125,2025-12-28
Romantic Samurai,7,0.0,0.0,2025-12-28
Avanti Avana,12,0.0,0.0,2025-12-28
Nucati,6,0.0,0.0,2025-12-28
Toosha,10,1.0,0.1,2025-12-28
So Gold,5,0.0,0.0,2025-12-28
Hokusai,9,0.0,0.0,2025-12-28
Emjaytwentythree,9,2.0,0.2222222222222222,2025-12-28
Heaven's On Fire,11,1.0,0.09090909090909091,2025-12-28
Nation of Stars,29,3.0,0.10344827586206896,2025-12-28
Tommorah,40,4.0,0.1,2025-12-28
After Time,8,0.0,0.0,2025-12-28
Animal Magnetism,20,0.0,0.0,2025-12-28
Anna De La Sol,8,0.0,0.0,2025-12-28
With Annie Luck,20,1.0,0.05,2025-12-28
Muskateer Three,0,0.0,0.0,2025-12-28
Kinnigoli Kid,10,2.0,0.2,2025-12-28
Tatsthewaytodoit,12,0.0,0.0,2025-12-28
Vinnare,29,2.0,0.06896551724137931,2025-12-28
Artistic Mission,19,2.0,0.10526315789473684,2025-12-28
Royal Diplomat,10,1.0,0.1,2025-12-28
Turfstar,7,1.0,0.14285714285714285,2025-12-28
Rowdown Roza,6,0.0,0.0,2025-12-28
Terratino Fire,15,2.0,0.13333333333333333,2025-12-28
Mist of Lir,23,3.0,0.13043478260869565,2025-12-28
Whywhywhy Delilah,1,0.0,0.0,2025-12-28
Havana Spirit,17,3.0,0.17647058823529413,2025-12-28
Invincible Royale,17,2.0,0.11764705882352941,2025-12-28
Emmeci,16,3.0,0.1875,2025-12-28
Wakey Wakey,18,3.0,0.16666666666666666,2025-12-28
Adjö,15,1.0,0.06666666666666667,2025-12-28
Let him run free,8,1.0,0.125,2025-12-28
Kopenhagen,6,1.0,0.16666666666666666,2025-12-28
Rogue Mission,3,0.0,0.0,2025-12-28
Little Socks,1,0.0,0.0,2025-12-28
Parsi,4,0.0,0.0,2025-12-28
Poliana,10,0.0,0.0,2025-12-28
Onkel Volli,6,1.0,0.16666666666666666,2025-12-28
Zahedan,3,0.0,0.0,2025-12-28
Alpenjäger,8,4.0,0.5,2025-12-28
Lightning Jock,23,0.0,0.0,2025-12-28
Nachthimmel,12,1.0,0.08333333333333333,2025-12-28
Gesa,16,2.0,0.125,2025-12-28
Nariella,2,0.0,0.0,2025-12-28
