horse_name,bisherige_starts,bisherige_siege,siegrate_historisch,race_date
Vilana,30.0,3.0,0.1,2026-02-01
Vilana,31.0,3.0,0.0968,2026-02-22
Vilana,32.0,3.0,0.0938,2026-03-08
Vilana,33.0,3.0,0.0909,2026-03-29
Vilana,34.0,3.0,0.0882,2026-05-01
Vilana,35.0,4.0,0.1143,2026-05-30
Vinnare,29.0,2.0,0.069,2026-01-18
Vinnare,30.0,2.0,0.0667,2026-02-01
Vinnare,31.0,3.0,0.0968,2026-02-22
Vinnare,32.0,3.0,0.0938,2026-03-08
Vinnare,33.0,3.0,0.0909,2026-03-22
Vinnare,34.0,3.0,0.0882,2026-05-08
Vinnare,35.0,3.0,0.0857,2026-05-10
Vinnare,36.0,3.0,0.0833,2026-05-25
Vinnare,37.0,3.0,0.0811,2026-06-07
Vintage Love,14.0,1.0,0.0714,2026-05-16
Vintage Love,15.0,1.0,0.0667,2026-06-06
Vive En Foret,0.0,0.0,0.0,2026-04-06
Vive En Foret,1.0,1.0,1.0,2026-05-08
Vive En Foret,2.0,1.0,0.5,2026-05-25
Vukovino,1.0,0.0,0.0,2026-05-24
Wahrsager,5.0,1.0,0.2,2026-04-06
Wahrsager,6.0,1.0,0.1667,2026-05-25
Wahrsager,7.0,1.0,0.1429,2026-06-07
Wakey Wakey,18.0,3.0,0.1667,2026-03-29
Waladares,0.0,0.0,0.0,2026-04-05
Waladares,1.0,1.0,1.0,2026-05-01
Waladares,2.0,1.0,0.5,2026-06-06
Waldadler,9.0,2.0,0.2222,2026-04-05
Waldadler,10.0,2.0,0.2,2026-05-10
Waldblues,1.0,0.0,0.0,2026-05-24
Waldemar,2.0,0.0,0.0,2026-05-03
Waldemar,3.0,0.0,0.0,2026-05-25
Waldnebel,7.0,2.0,0.2857,2026-04-06
Waldnebel,8.0,2.0,0.25,2026-05-08
Waldulm,10.0,0.0,0.0,2026-04-06
Walencia,18.0,3.0,0.1667,2026-02-01
Walencia,19.0,3.0,0.1579,2026-03-22
Walerico,0.0,0.0,0.0,2026-04-06
Walerico,1.0,0.0,0.0,2026-05-01
Walerico,2.0,0.0,0.0,2026-05-25
Walkover,8.0,1.0,0.125,2026-05-01
Walkover,9.0,1.0,0.1111,2026-05-31
War Bride,3.0,1.0,0.3333,2026-04-06
War Bride,4.0,1.0,0.25,2026-05-01
War Bride,5.0,1.0,0.2,2026-06-07
Wariyano,5.0,1.0,0.2,2026-05-10
Wariyano,6.0,1.0,0.1667,2026-06-04
Warren Hill,8.0,3.0,0.375,2026-05-01
Wazlaw,14.0,1.0,0.0714,2026-04-06
Wazlaw,15.0,1.0,0.0667,2026-04-26
Wazlaw,16.0,1.0,0.0625,2026-05-16
We Get By,7.0,0.0,0.0,2026-03-28
We Get By,8.0,0.0,0.0,2026-05-16
We Get By,9.0,0.0,0.0,2026-06-06
Weah Kaizen,3.0,0.0,0.0,2026-05-01
Weah Kaizen,4.0,0.0,0.0,2026-05-25
Weekend Warrior,0.0,0.0,0.0,2026-03-22
Weekend Warrior,1.0,1.0,1.0,2026-05-10
Well Al,0.0,0.0,0.0,2026-04-25
Well Al,1.0,1.0,1.0,2026-05-24
Welyka,1.0,0.0,0.0,2026-03-29
Welyka,2.0,0.0,0.0,2026-04-26
Welyka,3.0,0.0,0.0,2026-05-09
Welyka,4.0,0.0,0.0,2026-05-31
West Man,5.0,1.0,0.2,2026-02-22
West Man,6.0,1.0,0.1667,2026-03-22
West Man,7.0,1.0,0.1429,2026-05-01
West Man,8.0,1.0,0.125,2026-05-25
West Man,9.0,1.0,0.1111,2026-06-06
Westminster Sky,0.0,0.0,0.0,2026-04-25
Westminster Sky,1.0,0.0,0.0,2026-05-17
Westwood,6.0,1.0,0.1667,2026-04-25
Wetterkopf,0.0,0.0,0.0,2026-06-07
What A Dude,14.0,3.0,0.2143,2026-04-05
What A Dude,15.0,3.0,0.2,2026-05-25
Why Limit,14.0,4.0,0.2857,2026-04-12
Whywhywhy Delilah,1.0,0.0,0.0,2026-01-18
Whywhywhy Delilah,2.0,0.0,0.0,2026-03-29
Whywhywhy Delilah,3.0,0.0,0.0,2026-04-12
Whywhywhy Delilah,4.0,0.0,0.0,2026-05-17
Whywhywhy Delilah,5.0,1.0,0.2,2026-05-30
Wie Wunderbar,0.0,0.0,0.0,2026-04-05
Wie Wunderbar,1.0,0.0,0.0,2026-05-03
Wikinger,12.0,2.0,0.1667,2026-04-06
Wikinger,13.0,2.0,0.1538,2026-05-01
Wikinger,14.0,2.0,0.1429,2026-06-07
Wild Cooper,1.0,0.0,0.0,2026-05-01
Wild Crusade,0.0,0.0,0.0,2026-06-04
Wild Run,19.0,1.0,0.0526,2026-06-06
Wilddieb,6.0,0.0,0.0,2026-05-10
Wilddieb,7.0,1.0,0.1429,2026-05-24
Wildest Lips,0.0,0.0,0.0,2026-05-10
Wildest Lips,1.0,0.0,0.0,2026-05-30
Wildpfad,5.0,0.0,0.0,2026-05-30
Wilko,5.0,2.0,0.4,2026-04-05
Wilko,6.0,3.0,0.5,2026-06-07
Willy Campbell,9.0,4.0,0.4444,2026-03-22
Willy Campbell,10.0,4.0,0.4,2026-04-25
Willy Campbell,11.0,4.0,0.3636,2026-06-06
Windfang,10.0,2.0,0.2,2026-05-01
Windfang,11.0,2.0,0.1818,2026-06-06
Wings Of Glory,0.0,0.0,0.0,2026-04-06
Wings Of Glory,1.0,0.0,0.0,2026-05-09
Wings Of Glory,2.0,0.0,0.0,2026-06-04
Wintersonne,0.0,0.0,0.0,2026-05-03
Wintersonne,1.0,0.0,0.0,2026-05-31
Wintertraum,5.0,2.0,0.4,2026-05-08
With Annie Luck,20.0,1.0,0.05,2026-01-18
With Annie Luck,21.0,1.0,0.0476,2026-02-22
With Annie Luck,22.0,1.0,0.0455,2026-03-08
With Annie Luck,23.0,1.0,0.0435,2026-03-22
With Annie Luck,24.0,1.0,0.0417,2026-04-18
With Annie Luck,25.0,1.0,0.04,2026-05-09
With Annie Luck,26.0,1.0,0.0385,2026-05-25
Wizard Of Lips,0.0,0.0,0.0,2026-05-01
Wizard Of Lips,1.0,0.0,0.0,2026-05-25
Wonderful World,18.0,2.0,0.1111,2026-04-06
Wonderful World,19.0,2.0,0.1053,2026-05-23
Wonderful World,20.0,2.0,0.1,2026-06-04
Woodstone,9.0,0.0,0.0,2026-04-19
Woodstone,10.0,0.0,0.0,2026-05-23
Woody Wood,15.0,5.0,0.3333,2026-01-04
Woody Wood,16.0,5.0,0.3125,2026-02-22
Woody Wood,17.0,6.0,0.3529,2026-03-28
Woody Wood,18.0,6.0,0.3333,2026-04-19
Woody Wood,19.0,6.0,0.3158,2026-05-08
Woody Wood,20.0,6.0,0.3,2026-05-24
World Two Times,7.0,1.0,0.1429,2026-04-25
World Two Times,8.0,1.0,0.125,2026-05-16
Worrington,1.0,0.0,0.0,2026-04-19
Worrington,2.0,0.0,0.0,2026-05-17
Worrington,3.0,0.0,0.0,2026-06-07
Wyjona,0.0,0.0,0.0,2026-06-06
Yacomo,0.0,0.0,0.0,2026-06-06
You Are Mine,1.0,0.0,0.0,2026-05-08
You Are Mine,2.0,0.0,0.0,2026-05-25
Zabeel Dream,0.0,0.0,0.0,2026-04-05
Zabeel Dream,1.0,0.0,0.0,2026-05-14
Zakaria,14.0,1.0,0.0714,2026-04-06
Zakaria,15.0,1.0,0.0667,2026-05-17
Zakaria,16.0,1.0,0.0625,2026-06-04
Zaroon,13.0,1.0,0.0769,2026-01-04
Zaroon,14.0,2.0,0.1429,2026-01-18
Zaroon,15.0,3.0,0.2,2026-02-01
Zaroon,16.0,4.0,0.25,2026-03-08
Zaroon,17.0,4.0,0.2353,2026-03-29
Zashkhana,1.0,0.0,0.0,2026-05-01
Zashkhana,2.0,0.0,0.0,2026-05-23
Zauberflote,0.0,0.0,0.0,2026-06-06
Zeerover,0.0,0.0,0.0,2026-04-18
Zega Top,9.0,1.0,0.1111,2026-05-09
Zega Top,10.0,2.0,0.2,2026-05-25
Zega Top,11.0,2.0,0.1818,2026-06-07
Zein,8.0,0.0,0.0,2026-05-16
Zein,9.0,0.0,0.0,2026-06-07
Zeolakis,0.0,0.0,0.0,2026-01-04
Zeraphina,9.0,1.0,0.1111,2026-01-18
Zeraphina,10.0,2.0,0.2,2026-02-01
Zerostress,10.0,2.0,0.2,2026-04-06
Zerostress,11.0,2.0,0.1818,2026-05-01
Zerostress,12.0,2.0,0.1667,2026-05-25
Zerostress,13.0,2.0,0.1538,2026-06-07
Znoop Digger,18.0,1.0,0.0556,2026-05-30
Zuckerhut,3.0,2.0,0.6667,2026-04-05
Zuckerhut,4.0,2.0,0.5,2026-05-08
Zusi Qui,0.0,0.0,0.0,2026-05-10
Zusi Qui,1.0,0.0,0.0,2026-05-25
Zusi Qui,2.0,0.0,0.0,2026-06-07
